,ticker,close_price,prev_low,prev_high,current_price,pct,side
0,CARA,14.58,13.6,14.89,14.15,-2.95,buy
1,BYSI,28.8,27.21,30.2159,28.22,-2.01,buy
2,GGAL,10.23,10.01,10.75,10.5,2.64,sell
3,NLTX,7.81,7.08,8.05,8.01,2.56,sell
4,DVAX,16.91,15.97,18.5,17.3333,2.5,sell
5,ABCL,17.58,17.04,18.16,18.0,2.39,sell
6,IBRX,11.32,10.85,11.67,11.59,2.39,sell
7,WISH,6.94,6.68,7.17,7.1,2.31,sell
8,MANU,18.29,17.31,19.15,18.71,2.3,sell
