,ticker,close_price,prev_low,prev_high,current_price,pct,side
0,LU,8.29,7.94,8.69,8.51,2.65,sell
1,GEL,7.91,7.88,8.26,8.118,2.63,sell
2,ESPR,13.81,13.3,14.28,14.17,2.61,sell
3,REKR,7.81,6.7609,8.03,8.0063,2.51,sell
4,NIU,25.07,24.5886,26.02,25.6935,2.49,sell
5,BYSI,22.96,20.1,24.28,23.53,2.48,sell
6,MTDR,26.91,26.74,27.725,27.55,2.38,sell
7,AMRN,5.78,5.4883,5.97,5.9,2.08,sell
8,SIX,40.02,39.77,41.58,40.83,2.02,sell
