,ticker,close_price,prev_low,prev_high,current_price,pct,side
0,APR,26.21,25.44,27.12,25.48,-2.79,buy
1,LRN,33.55,30.9,33.69,32.82,-2.18,buy
2,LTCH,10.41,10.14,11.1499,10.83,4.03,sell
3,HYRE,17.4,15.5,17.94,17.8996,2.87,sell
4,CNK,15.1,14.755,15.659,15.51,2.72,sell
5,FIGS,36.75,36.55,38.5187,37.71,2.61,sell
6,AN,106.34,101.0,109.27,108.95,2.45,sell
7,WES,18.45,17.97,19.15,18.875,2.3,sell
8,SHLS,26.6,25.01,27.57,27.18,2.18,sell
9,DFEN,19.52,18.89,20.26,19.93,2.1,sell
