,ticker,close_price,prev_low,prev_high,current_price,pct,side
0,NMM,29.28,26.81,29.5999,28.55,-2.49,buy
1,SBLK,23.87,23.28,24.41,23.32,-2.3,buy
2,JKS,49.08,45.2601,50.8995,47.96,-2.28,buy
3,MGNI,28.41,28.15,30.0,29.055,2.27,sell
4,EURN,8.05,8.025,8.29,8.22,2.11,sell
5,BXS,28.63,28.62,29.48,29.23,2.1,sell
6,OLO,40.66,40.47,44.97,41.49,2.04,sell
